City: STOCKHOLM           , Zip: 11115, hash: 1115
City: HÖÖR                , Zip: 24391, hash: 4391
City: HÖÖR                , Zip: 24392, hash: 4392
City: HÖÖR                , Zip: 24393, hash: 4393
City: HÖÖR                , Zip: 24394, hash: 4394
City: HÖÖR                , Zip: 24395, hash: 4395
City: HÖÖR                , Zip: 24396, hash: 4396
City: HALLARÖD            , Zip: 24397, hash: 4397
City: KÄVLINGE            , Zip: 24430, hash: 4430
City: KÄVLINGE            , Zip: 24431, hash: 4431
City: KÄVLINGE            , Zip: 24432, hash: 4432
City: KÄVLINGE            , Zip: 24433, hash: 4433
City: KÄVLINGE            , Zip: 24436, hash: 4436
City: KÄVLINGE            , Zip: 24438, hash: 4438
City: KÄVLINGE            , Zip: 24439, hash: 4439
City: KÄVLINGE            , Zip: 24441, hash: 4441
City: FURULUND            , Zip: 24460, hash: 4460
City: FURULUND            , Zip: 24462, hash: 4462
City: FURULUND            , Zip: 24463, hash: 4463
City: FURULUND            , Zip: 24465, hash: 4465
City: FURULUND            , Zip: 24466, hash: 4466
City: DÖSJEBRO            , Zip: 24471, hash: 4471
City: KÄVLINGE            , Zip: 24491, hash: 4491
City: KÄVLINGE            , Zip: 24493, hash: 4493
City: FURULUND            , Zip: 24494, hash: 4494
City: DÖSJEBRO            , Zip: 24495, hash: 4495
City: STAFFANSTORP        , Zip: 24531, hash: 4531
City: STAFFANSTORP        , Zip: 24532, hash: 4532
City: STAFFANSTORP        , Zip: 24533, hash: 4533
City: STAFFANSTORP        , Zip: 24534, hash: 4534
City: STAFFANSTORP        , Zip: 24535, hash: 4535
City: STAFFANSTORP        , Zip: 24537, hash: 4537
City: STAFFANSTORP        , Zip: 24538, hash: 4538
City: STAFFANSTORP        , Zip: 24541, hash: 4541
City: STAFFANSTORP        , Zip: 24542, hash: 4542
City: STAFFANSTORP        , Zip: 24543, hash: 4543
City: STAFFANSTORP        , Zip: 24544, hash: 4544
City: STAFFANSTORP        , Zip: 24545, hash: 4545
City: STAFFANSTORP        , Zip: 24561, hash: 4561
City: HJÄRUP              , Zip: 24562, hash: 4562
City: HJÄRUP              , Zip: 24563, hash: 4563
City: HJÄRUP              , Zip: 24564, hash: 4564
City: HJÄRUP              , Zip: 24565, hash: 4565
City: STAFFANSTORP        , Zip: 24591, hash: 4591
City: STAFFANSTORP        , Zip: 24592, hash: 4592
City: STAFFANSTORP        , Zip: 24593, hash: 4593
City: LÖDDEKÖPINGE        , Zip: 24630, hash: 4630
City: LÖDDEKÖPINGE        , Zip: 24631, hash: 4631
City: LÖDDEKÖPINGE        , Zip: 24632, hash: 4632
City: LÖDDEKÖPINGE        , Zip: 24633, hash: 4633
City: LÖDDEKÖPINGE        , Zip: 24634, hash: 4634
City: LÖDDEKÖPINGE        , Zip: 24635, hash: 4635
City: LÖDDEKÖPINGE        , Zip: 24636, hash: 4636
City: LÖDDEKÖPINGE        , Zip: 24642, hash: 4642
City: LÖDDEKÖPINGE        , Zip: 24650, hash: 4650
City: LÖDDEKÖPINGE        , Zip: 24651, hash: 4651
City: LÖDDEKÖPINGE        , Zip: 24652, hash: 4652
City: LÖDDEKÖPINGE        , Zip: 24655, hash: 4655
City: BARSEBÄCK           , Zip: 24657, hash: 4657
City: SÖDRA SANDBY        , Zip: 24731, hash: 4731
City: SÖDRA SANDBY        , Zip: 24732, hash: 4732
City: SÖDRA SANDBY        , Zip: 24733, hash: 4733
City: SÖDRA SANDBY        , Zip: 24734, hash: 4734
City: SÖDRA SANDBY        , Zip: 24735, hash: 4735
City: SÖDRA SANDBY        , Zip: 24736, hash: 4736
City: SÖDRA SANDBY        , Zip: 24741, hash: 4741
City: TORNA-HÄLLESTAD     , Zip: 24745, hash: 4745
City: FLYINGE             , Zip: 24747, hash: 4747
City: DALBY               , Zip: 24750, hash: 4750
City: DALBY               , Zip: 24751, hash: 4751
City: DALBY               , Zip: 24752, hash: 4752
City: DALBY               , Zip: 24753, hash: 4753
City: DALBY               , Zip: 24754, hash: 4754
City: DALBY               , Zip: 24755, hash: 4755
City: DALBY               , Zip: 24756, hash: 4756
City: VEBERÖD             , Zip: 24760, hash: 4760
City: VEBERÖD             , Zip: 24761, hash: 4761
City: VEBERÖD             , Zip: 24762, hash: 4762
City: VEBERÖD             , Zip: 24763, hash: 4763
City: VEBERÖD             , Zip: 24764, hash: 4764
City: GENARP              , Zip: 24770, hash: 4770
City: GENARP              , Zip: 24771, hash: 4771
City: GENARP              , Zip: 24772, hash: 4772
City: SÖDRA SANDBY        , Zip: 24791, hash: 4791
City: SÖDRA SANDBY        , Zip: 24792, hash: 4792
City: FLYINGE             , Zip: 24793, hash: 4793
City: DALBY               , Zip: 24794, hash: 4794
City: TORNA-HÄLLESTAD     , Zip: 24795, hash: 4795
City: VEBERÖD             , Zip: 24796, hash: 4796
City: FLYINGE             , Zip: 24797, hash: 4797
City: GENARP              , Zip: 24798, hash: 4798
City: GENARP              , Zip: 24799, hash: 4799
City: HELSINGBORG         , Zip: 25220, hash: 5220
City: HELSINGBORG         , Zip: 25221, hash: 5221
City: HELSINGBORG         , Zip: 25222, hash: 5222
City: HELSINGBORG         , Zip: 25223, hash: 5223
City: HELSINGBORG         , Zip: 25224, hash: 5224
City: HELSINGBORG         , Zip: 25225, hash: 5225
City: HELSINGBORG         , Zip: 25226, hash: 5226
City: HELSINGBORG         , Zip: 25227, hash: 5227
City: HELSINGBORG         , Zip: 25228, hash: 5228
City: HELSINGBORG         , Zip: 25229, hash: 5229
City: HELSINGBORG         , Zip: 25230, hash: 5230
City: HELSINGBORG         , Zip: 25231, hash: 5231
City: HELSINGBORG         , Zip: 25232, hash: 5232
City: HELSINGBORG         , Zip: 25234, hash: 5234
City: HELSINGBORG         , Zip: 25244, hash: 5244
City: HELSINGBORG         , Zip: 25245, hash: 5245
City: HELSINGBORG         , Zip: 25246, hash: 5246
City: HELSINGBORG         , Zip: 25247, hash: 5247
City: HELSINGBORG         , Zip: 25248, hash: 5248
City: HELSINGBORG         , Zip: 25249, hash: 5249
City: HELSINGBORG         , Zip: 25250, hash: 5250
City: HELSINGBORG         , Zip: 25251, hash: 5251
City: HELSINGBORG         , Zip: 25252, hash: 5252
City: HELSINGBORG         , Zip: 25263, hash: 5263
City: HELSINGBORG         , Zip: 25267, hash: 5267
City: HELSINGBORG         , Zip: 25268, hash: 5268
City: RÅÅ                 , Zip: 25269, hash: 5269
City: RÅÅ                 , Zip: 25270, hash: 5270
City: RÅÅ                 , Zip: 25271, hash: 5271
City: HELSINGBORG         , Zip: 25275, hash: 5275
City: HELSINGBORG         , Zip: 25276, hash: 5276
City: HELSINGBORG         , Zip: 25277, hash: 5277
City: HELSINGBORG         , Zip: 25284, hash: 5284
City: HELSINGBORG         , Zip: 25285, hash: 5285
City: HELSINGBORG         , Zip: 25286, hash: 5286
City: HELSINGBORG         , Zip: 25287, hash: 5287
City: VALLÅKRA            , Zip: 25341, hash: 5341
City: VALLÅKRA            , Zip: 25342, hash: 5342
City: PÅARP               , Zip: 25351, hash: 5351
City: PÅARP               , Zip: 25352, hash: 5352
City: PÅARP               , Zip: 25353, hash: 5353
City: MÖRARP              , Zip: 25354, hash: 5354
City: MÖRARP              , Zip: 25355, hash: 5355
City: MÖRARP              , Zip: 25356, hash: 5356
City: RAMLÖSA             , Zip: 25360, hash: 5360
City: HELSINGBORG         , Zip: 25361, hash: 5361
City: HELSINGBORG         , Zip: 25362, hash: 5362
City: HELSINGBORG         , Zip: 25368, hash: 5368
City: GANTOFTA            , Zip: 25373, hash: 5373
City: HELSINGBORG         , Zip: 25374, hash: 5374
City: HELSINGBORG         , Zip: 25375, hash: 5375
City: HELSINGBORG         , Zip: 25433, hash: 5433
City: HELSINGBORG         , Zip: 25435, hash: 5435
City: HELSINGBORG         , Zip: 25436, hash: 5436
City: HELSINGBORG         , Zip: 25437, hash: 5437
City: HELSINGBORG         , Zip: 25438, hash: 5438
City: HELSINGBORG         , Zip: 25439, hash: 5439
City: HELSINGBORG         , Zip: 25440, hash: 5440
City: HELSINGBORG         , Zip: 25441, hash: 5441
City: HELSINGBORG         , Zip: 25442, hash: 5442
City: HELSINGBORG         , Zip: 25443, hash: 5443
City: HELSINGBORG         , Zip: 25444, hash: 5444
City: HELSINGBORG         , Zip: 25448, hash: 5448
City: HELSINGBORG         , Zip: 25449, hash: 5449
City: HELSINGBORG         , Zip: 25450, hash: 5450
City: HELSINGBORG         , Zip: 25451, hash: 5451
City: HELSINGBORG         , Zip: 25452, hash: 5452
City: HELSINGBORG         , Zip: 25453, hash: 5453
City: HELSINGBORG         , Zip: 25454, hash: 5454
City: HELSINGBORG         , Zip: 25455, hash: 5455
City: HELSINGBORG         , Zip: 25456, hash: 5456
City: HELSINGBORG         , Zip: 25457, hash: 5457
City: HELSINGBORG         , Zip: 25458, hash: 5458
City: HELSINGBORG         , Zip: 25459, hash: 5459
City: HELSINGBORG         , Zip: 25460, hash: 5460
City: HELSINGBORG         , Zip: 25461, hash: 5461
City: HELSINGBORG         , Zip: 25462, hash: 5462
City: HELSINGBORG         , Zip: 25463, hash: 5463
City: HELSINGBORG         , Zip: 25464, hash: 5464
City: HELSINGBORG         , Zip: 25465, hash: 5465
City: HELSINGBORG         , Zip: 25466, hash: 5466
City: HELSINGBORG         , Zip: 25467, hash: 5467
City: HELSINGBORG         , Zip: 25468, hash: 5468
City: KATTARP             , Zip: 25470, hash: 5470
City: HASSLARP            , Zip: 25471, hash: 5471
City: ÖDÅKRA              , Zip: 25472, hash: 5472
City: ÖDÅKRA              , Zip: 25473, hash: 5473
City: ÖDÅKRA              , Zip: 25474, hash: 5474
City: ÖDÅKRA              , Zip: 25475, hash: 5475
City: ALLERUM             , Zip: 25476, hash: 5476
City: FLENINGE            , Zip: 25477, hash: 5477
City: HELSINGBORG         , Zip: 25591, hash: 5591
City: HELSINGBORG         , Zip: 25592, hash: 5592
City: RAMLÖSA             , Zip: 25654, hash: 5654
City: HELSINGBORG         , Zip: 25655, hash: 5655
City: HELSINGBORG         , Zip: 25656, hash: 5656
City: RAMLÖSA             , Zip: 25657, hash: 5657
City: HELSINGBORG         , Zip: 25658, hash: 5658
City: HELSINGBORG         , Zip: 25659, hash: 5659
City: HELSINGBORG         , Zip: 25661, hash: 5661
City: HELSINGBORG         , Zip: 25662, hash: 5662
City: HELSINGBORG         , Zip: 25663, hash: 5663
City: HELSINGBORG         , Zip: 25664, hash: 5664
City: HELSINGBORG         , Zip: 25665, hash: 5665
City: HELSINGBORG         , Zip: 25666, hash: 5666
City: HELSINGBORG         , Zip: 25667, hash: 5667
City: HELSINGBORG         , Zip: 25668, hash: 5668
City: HELSINGBORG         , Zip: 25669, hash: 5669
City: RYDEBÄCK            , Zip: 25730, hash: 5730
City: RYDEBÄCK            , Zip: 25731, hash: 5731
City: RYDEBÄCK            , Zip: 25732, hash: 5732
City: RYDEBÄCK            , Zip: 25733, hash: 5733
City: RYDEBÄCK            , Zip: 25734, hash: 5734
City: SANKT IBB           , Zip: 26013, hash: 6013
City: LANDSKRONA          , Zip: 26130, hash: 6130
City: LANDSKRONA          , Zip: 26131, hash: 6131
City: LANDSKRONA          , Zip: 26132, hash: 6132
City: LANDSKRONA          , Zip: 26133, hash: 6133
City: LANDSKRONA          , Zip: 26134, hash: 6134
City: LANDSKRONA          , Zip: 26135, hash: 6135
City: LANDSKRONA          , Zip: 26136, hash: 6136
City: LANDSKRONA          , Zip: 26137, hash: 6137
City: LANDSKRONA          , Zip: 26138, hash: 6138
City: LANDSKRONA          , Zip: 26139, hash: 6139
City: LANDSKRONA          , Zip: 26140, hash: 6140
City: LANDSKRONA          , Zip: 26141, hash: 6141
City: LANDSKRONA          , Zip: 26142, hash: 6142
City: LANDSKRONA          , Zip: 26143, hash: 6143
City: LANDSKRONA          , Zip: 26144, hash: 6144
City: LANDSKRONA          , Zip: 26145, hash: 6145
City: LANDSKRONA          , Zip: 26146, hash: 6146
City: LANDSKRONA          , Zip: 26147, hash: 6147
City: LANDSKRONA          , Zip: 26151, hash: 6151
City: LANDSKRONA          , Zip: 26152, hash: 6152
City: LANDSKRONA          , Zip: 26153, hash: 6153
City: LANDSKRONA          , Zip: 26161, hash: 6161
City: GLUMSLÖV            , Zip: 26162, hash: 6162
City: GLUMSLÖV            , Zip: 26163, hash: 6163
City: HÄRSLÖV             , Zip: 26165, hash: 6165
City: HÄLJARP             , Zip: 26172, hash: 6172
City: HÄLJARP             , Zip: 26173, hash: 6173
City: ASMUNDTORP          , Zip: 26175, hash: 6175
City: ASMUNDTORP          , Zip: 26176, hash: 6176
City: LANDSKRONA          , Zip: 26191, hash: 6191
City: HÄRSLÖV             , Zip: 26192, hash: 6192
City: SAXTORP             , Zip: 26193, hash: 6193
City: ANNELÖV             , Zip: 26194, hash: 6194
City: ÄNGELHOLM           , Zip: 26231, hash: 6231
City: ÄNGELHOLM           , Zip: 26232, hash: 6232
City: ÄNGELHOLM           , Zip: 26233, hash: 6233
City: ÄNGELHOLM           , Zip: 26234, hash: 6234
City: ÄNGELHOLM           , Zip: 26235, hash: 6235
City: ÄNGELHOLM           , Zip: 26241, hash: 6241
City: ÄNGELHOLM           , Zip: 26242, hash: 6242
City: ÄNGELHOLM           , Zip: 26243, hash: 6243
City: ÄNGELHOLM           , Zip: 26244, hash: 6244
City: ÄNGELHOLM           , Zip: 26251, hash: 6251
City: ÄNGELHOLM           , Zip: 26252, hash: 6252
City: ÄNGELHOLM           , Zip: 26253, hash: 6253
City: ÄNGELHOLM           , Zip: 26254, hash: 6254
City: ÄNGELHOLM           , Zip: 26257, hash: 6257
City: ÄNGELHOLM           , Zip: 26258, hash: 6258
City: ÄNGELHOLM           , Zip: 26261, hash: 6261
City: ÄNGELHOLM           , Zip: 26262, hash: 6262
City: ÄNGELHOLM           , Zip: 26263, hash: 6263
City: ÄNGELHOLM           , Zip: 26264, hash: 6264
City: ÄNGELHOLM           , Zip: 26265, hash: 6265
City: STRÖVELSTORP        , Zip: 26270, hash: 6270
City: ÄNGELHOLM           , Zip: 26271, hash: 6271
City: ÄNGELHOLM           , Zip: 26272, hash: 6272
City: ÄNGELHOLM           , Zip: 26273, hash: 6273
City: ÄNGELHOLM           , Zip: 26291, hash: 6291
City: ÄNGELHOLM           , Zip: 26292, hash: 6292
City: ÄNGELHOLM           , Zip: 26293, hash: 6293
City: ÄNGELHOLM           , Zip: 26294, hash: 6294
City: ÄNGELHOLM           , Zip: 26295, hash: 6295
City: ÄNGELHOLM           , Zip: 26296, hash: 6296
City: HÖGANÄS             , Zip: 26331, hash: 6331
City: HÖGANÄS             , Zip: 26332, hash: 6332
City: HÖGANÄS             , Zip: 26333, hash: 6333
City: HÖGANÄS             , Zip: 26334, hash: 6334
City: HÖGANÄS             , Zip: 26336, hash: 6336
City: HÖGANÄS             , Zip: 26337, hash: 6337
City: HÖGANÄS             , Zip: 26338, hash: 6338
City: HÖGANÄS             , Zip: 26339, hash: 6339
City: HÖGANÄS             , Zip: 26351, hash: 6351
City: LERBERGET           , Zip: 26352, hash: 6352
City: LERBERGET           , Zip: 26353, hash: 6353
City: LERBERGET           , Zip: 26354, hash: 6354
City: HÖGANÄS             , Zip: 26357, hash: 6357
City: STRANDBADEN         , Zip: 26358, hash: 6358
City: VIKEN               , Zip: 26361, hash: 6361
City: VIKEN               , Zip: 26362, hash: 6362
City: VIKEN               , Zip: 26363, hash: 6363
City: VIKEN               , Zip: 26365, hash: 6365
City: JONSTORP            , Zip: 26371, hash: 6371
City: SKÄRET              , Zip: 26372, hash: 6372
City: ARILD               , Zip: 26373, hash: 6373
City: NYHAMNSLÄGE         , Zip: 26375, hash: 6375
City: NYHAMNSLÄGE         , Zip: 26376, hash: 6376
City: MÖLLE               , Zip: 26377, hash: 6377
City: HÖGANÄS             , Zip: 26391, hash: 6391
City: JONSTORP            , Zip: 26392, hash: 6392
City: HÖGANÄS             , Zip: 26393, hash: 6393
City: KLIPPAN             , Zip: 26431, hash: 6431
City: KLIPPAN             , Zip: 26432, hash: 6432
City: KLIPPAN             , Zip: 26433, hash: 6433
City: KLIPPAN             , Zip: 26434, hash: 6434
City: KLIPPAN             , Zip: 26435, hash: 6435
City: KLIPPAN             , Zip: 26436, hash: 6436
City: KLIPPAN             , Zip: 26437, hash: 6437
City: KLIPPAN             , Zip: 26438, hash: 6438
City: KLIPPAN             , Zip: 26439, hash: 6439
City: LJUNGBYHED          , Zip: 26451, hash: 6451
City: LJUNGBYHED          , Zip: 26452, hash: 6452
City: LJUNGBYHED          , Zip: 26453, hash: 6453
City: LJUNGBYHED          , Zip: 26454, hash: 6454
City: KLIPPAN             , Zip: 26470, hash: 6470
City: ÖSTRA LJUNGBY       , Zip: 26471, hash: 6471
City: KLIPPAN             , Zip: 26491, hash: 6491
City: KLIPPAN             , Zip: 26492, hash: 6492
City: KLIPPAN             , Zip: 26493, hash: 6493
City: KLIPPAN             , Zip: 26494, hash: 6494
City: ÅSTORP              , Zip: 26531, hash: 6531
City: ÅSTORP              , Zip: 26532, hash: 6532
City: ÅSTORP              , Zip: 26533, hash: 6533
City: ÅSTORP              , Zip: 26534, hash: 6534
City: ÅSTORP              , Zip: 26535, hash: 6535
City: ÅSTORP              , Zip: 26536, hash: 6536
City: ÅSTORP              , Zip: 26537, hash: 6537
City: ÅSTORP              , Zip: 26538, hash: 6538
City: ÅSTORP              , Zip: 26539, hash: 6539
City: ÅSTORP              , Zip: 26540, hash: 6540
City: NYVÅNG              , Zip: 26550, hash: 6550
City: KVIDINGE            , Zip: 26571, hash: 6571
City: KVIDINGE            , Zip: 26572, hash: 6572
City: HYLLINGE            , Zip: 26574, hash: 6574
City: HYLLINGE            , Zip: 26575, hash: 6575
City: ÅSTORP              , Zip: 26590, hash: 6590
City: MUNKA-LJUNGBY       , Zip: 26631, hash: 6631
City: MUNKA-LJUNGBY       , Zip: 26632, hash: 6632
City: MUNKA-LJUNGBY       , Zip: 26633, hash: 6633
City: MUNKA-LJUNGBY       , Zip: 26634, hash: 6634
City: VEJBYSTRAND         , Zip: 26651, hash: 6651
City: VEJBYSTRAND         , Zip: 26652, hash: 6652
City: VEJBYSTRAND         , Zip: 26653, hash: 6653
City: VEJBYSTRAND         , Zip: 26654, hash: 6654
City: VEJBYSTRAND         , Zip: 26655, hash: 6655
City: HJÄRNARP            , Zip: 26675, hash: 6675
City: MUNKA-LJUNGBY       , Zip: 26691, hash: 6691
City: MUNKA-LJUNGBY       , Zip: 26692, hash: 6692
City: MUNKA-LJUNGBY       , Zip: 26693, hash: 6693
City: MUNKA-LJUNGBY       , Zip: 26694, hash: 6694
City: MUNKA-LJUNGBY       , Zip: 26695, hash: 6695
City: HJÄRNARP            , Zip: 26697, hash: 6697
City: HJÄRNARP            , Zip: 26698, hash: 6698
City: BJUV                , Zip: 26731, hash: 6731
City: BJUV                , Zip: 26732, hash: 6732
City: BJUV                , Zip: 26733, hash: 6733
City: BJUV                , Zip: 26734, hash: 6734
City: BJUV                , Zip: 26735, hash: 6735
City: BJUV                , Zip: 26736, hash: 6736
City: BJUV                , Zip: 26737, hash: 6737
City: BJUV                , Zip: 26738, hash: 6738
City: BJUV                , Zip: 26739, hash: 6739
City: BJUV                , Zip: 26740, hash: 6740
City: BJUV                , Zip: 26741, hash: 6741
City: BILLESHOLM          , Zip: 26771, hash: 6771
City: BILLESHOLM          , Zip: 26772, hash: 6772
City: BILLESHOLM          , Zip: 26773, hash: 6773
City: BILLESHOLM          , Zip: 26774, hash: 6774
City: EKEBY               , Zip: 26775, hash: 6775
City: EKEBY               , Zip: 26776, hash: 6776
City: EKEBY               , Zip: 26777, hash: 6777
City: BJUV                , Zip: 26790, hash: 6790
City: SVALÖV              , Zip: 26831, hash: 6831
City: SVALÖV              , Zip: 26832, hash: 6832
City: SVALÖV              , Zip: 26833, hash: 6833
City: SVALÖV              , Zip: 26834, hash: 6834
City: RÖSTÅNGA            , Zip: 26868, hash: 6868
City: TECKOMATORP         , Zip: 26871, hash: 6871
City: TECKOMATORP         , Zip: 26872, hash: 6872
City: BILLEBERGA          , Zip: 26873, hash: 6873
City: BILLEBERGA          , Zip: 26874, hash: 6874
City: TÅGARP              , Zip: 26875, hash: 6875
City: KÅGERÖD             , Zip: 26876, hash: 6876
City: KÅGERÖD             , Zip: 26877, hash: 6877
City: KÅGERÖD             , Zip: 26878, hash: 6878
City: SVALÖV              , Zip: 26890, hash: 6890
City: BÅSTAD              , Zip: 26931, hash: 6931
City: BÅSTAD              , Zip: 26932, hash: 6932
City: BÅSTAD              , Zip: 26933, hash: 6933
City: BÅSTAD              , Zip: 26934, hash: 6934
City: BÅSTAD              , Zip: 26935, hash: 6935
City: BÅSTAD              , Zip: 26936, hash: 6936
City: BÅSTAD              , Zip: 26937, hash: 6937
City: BÅSTAD              , Zip: 26938, hash: 6938
City: BÅSTAD              , Zip: 26939, hash: 6939
City: BÅSTAD              , Zip: 26940, hash: 6940
City: ÖSTRA KARUP         , Zip: 26941, hash: 6941
City: BÅSTAD              , Zip: 26942, hash: 6942
City: GREVIE              , Zip: 26962, hash: 6962
City: FÖRSLÖV             , Zip: 26971, hash: 6971
City: FÖRSLÖV             , Zip: 26972, hash: 6972
City: FÖRSLÖV             , Zip: 26973, hash: 6973
City: VÄSTRA KARUP        , Zip: 26974, hash: 6974
City: TOREKOV             , Zip: 26976, hash: 6976
City: TOREKOV             , Zip: 26977, hash: 6977
City: TOREKOV             , Zip: 26978, hash: 6978
City: BÅSTAD              , Zip: 26991, hash: 6991
City: BÅSTAD              , Zip: 26992, hash: 6992
City: BÅSTAD              , Zip: 26993, hash: 6993
City: BÅSTAD              , Zip: 26994, hash: 6994
City: BÅSTAD              , Zip: 26995, hash: 6995
City: BÅSTAD              , Zip: 26996, hash: 6996
City: GLEMMINGEBRO        , Zip: 27021, hash: 7021
City: ÄSPERÖD             , Zip: 27031, hash: 7031
City: YSTAD               , Zip: 27131, hash: 7131
City: YSTAD               , Zip: 27132, hash: 7132
City: YSTAD               , Zip: 27133, hash: 7133
City: YSTAD               , Zip: 27134, hash: 7134
City: YSTAD               , Zip: 27135, hash: 7135
City: YSTAD               , Zip: 27136, hash: 7136
City: YSTAD               , Zip: 27137, hash: 7137
City: YSTAD               , Zip: 27138, hash: 7138
City: YSTAD               , Zip: 27139, hash: 7139
City: YSTAD               , Zip: 27140, hash: 7140
City: YSTAD               , Zip: 27141, hash: 7141
City: YSTAD               , Zip: 27142, hash: 7142
City: YSTAD               , Zip: 27143, hash: 7143
City: YSTAD               , Zip: 27144, hash: 7144
City: YSTAD               , Zip: 27145, hash: 7145
City: YSTAD               , Zip: 27146, hash: 7146
City: YSTAD               , Zip: 27150, hash: 7150
City: YSTAD               , Zip: 27151, hash: 7151
City: YSTAD               , Zip: 27152, hash: 7152
City: YSTAD               , Zip: 27153, hash: 7153
City: YSTAD               , Zip: 27154, hash: 7154
City: YSTAD               , Zip: 27155, hash: 7155
City: YSTAD               , Zip: 27157, hash: 7157
City: YSTAD               , Zip: 27160, hash: 7160
City: NYBROSTRAND         , Zip: 27171, hash: 7171
City: KÖPINGEBRO          , Zip: 27172, hash: 7172
City: KÖPINGEBRO          , Zip: 27173, hash: 7173
City: LÖDERUP             , Zip: 27176, hash: 7176
City: LÖDERUP             , Zip: 27177, hash: 7177
City: LÖDERUP             , Zip: 27178, hash: 7178
City: YSTAD               , Zip: 27191, hash: 7191
City: YSTAD               , Zip: 27192, hash: 7192
City: YSTAD               , Zip: 27193, hash: 7193
City: YSTAD               , Zip: 27194, hash: 7194
City: YSTAD               , Zip: 27195, hash: 7195
City: YSTAD               , Zip: 27196, hash: 7196
City: YSTAD               , Zip: 27197, hash: 7197
City: YSTAD               , Zip: 27198, hash: 7198
City: YSTAD               , Zip: 27199, hash: 7199
City: SIMRISHAMN          , Zip: 27231, hash: 7231
City: SIMRISHAMN          , Zip: 27232, hash: 7232
City: SIMRISHAMN          , Zip: 27233, hash: 7233
City: SIMRISHAMN          , Zip: 27234, hash: 7234
City: SIMRISHAMN          , Zip: 27235, hash: 7235
City: SIMRISHAMN          , Zip: 27236, hash: 7236
City: SIMRISHAMN          , Zip: 27237, hash: 7237
City: BRANTEVIK           , Zip: 27238, hash: 7238
City: SIMRISHAMN          , Zip: 27239, hash: 7239
City: GÄRSNÄS             , Zip: 27261, hash: 7261
City: SIMRISHAMN          , Zip: 27291, hash: 7291
City: SIMRISHAMN          , Zip: 27292, hash: 7292
City: TOMMARP             , Zip: 27293, hash: 7293
City: SIMRISHAMN          , Zip: 27294, hash: 7294
City: SIMRISHAMN          , Zip: 27295, hash: 7295
City: GÄRSNÄS             , Zip: 27296, hash: 7296
City: GÄRSNÄS             , Zip: 27297, hash: 7297
City: TOMELILLA           , Zip: 27330, hash: 7330
City: TOMELILLA           , Zip: 27331, hash: 7331
City: TOMELILLA           , Zip: 27332, hash: 7332
City: TOMELILLA           , Zip: 27333, hash: 7333
City: TOMELILLA           , Zip: 27334, hash: 7334
City: TOMELILLA           , Zip: 27335, hash: 7335
City: TOMELILLA           , Zip: 27336, hash: 7336
City: BRÖSARP             , Zip: 27350, hash: 7350
City: BRÖSARP             , Zip: 27355, hash: 7355
City: BRÖSARP             , Zip: 27356, hash: 7356
City: BRÖSARP             , Zip: 27357, hash: 7357
City: TOMELILLA           , Zip: 27391, hash: 7391
City: SKÅNE-TRANÅS        , Zip: 27392, hash: 7392
City: TOMELILLA           , Zip: 27393, hash: 7393
City: TOMELILLA           , Zip: 27394, hash: 7394
City: TOMELILLA           , Zip: 27395, hash: 7395
City: TOMELILLA           , Zip: 27396, hash: 7396
City: TOMELILLA           , Zip: 27397, hash: 7397
City: SMEDSTORP           , Zip: 27398, hash: 7398
City: SKURUP              , Zip: 27430, hash: 7430
City: SKURUP              , Zip: 27431, hash: 7431
City: SKURUP              , Zip: 27432, hash: 7432
City: SKURUP              , Zip: 27433, hash: 7433
City: SKURUP              , Zip: 27434, hash: 7434
City: SKURUP              , Zip: 27435, hash: 7435
City: SKURUP              , Zip: 27436, hash: 7436
City: SKURUP              , Zip: 27437, hash: 7437
City: SKIVARP             , Zip: 27450, hash: 7450
City: SKIVARP             , Zip: 27451, hash: 7451
City: SKIVARP             , Zip: 27453, hash: 7453
City: SKIVARP             , Zip: 27454, hash: 7454
City: ABBEKÅS             , Zip: 27456, hash: 7456
City: RYDSGÅRD            , Zip: 27460, hash: 7460
City: RYDSGÅRD            , Zip: 27461, hash: 7461
City: RYDSGÅRD            , Zip: 27462, hash: 7462
City: RYDSGÅRD            , Zip: 27463, hash: 7463
City: SKURUP              , Zip: 27491, hash: 7491
City: SKURUP              , Zip: 27492, hash: 7492
City: SKURUP              , Zip: 27493, hash: 7493
City: SKURUP              , Zip: 27494, hash: 7494
City: SJÖBO               , Zip: 27530, hash: 7530
City: SJÖBO               , Zip: 27531, hash: 7531
City: SJÖBO               , Zip: 27532, hash: 7532
City: SJÖBO               , Zip: 27533, hash: 7533
City: SJÖBO               , Zip: 27534, hash: 7534
City: SJÖBO               , Zip: 27535, hash: 7535
City: SJÖBO               , Zip: 27536, hash: 7536
City: SJÖBO               , Zip: 27537, hash: 7537
City: SJÖBO               , Zip: 27538, hash: 7538
City: SJÖBO               , Zip: 27539, hash: 7539
City: BLENTARP            , Zip: 27561, hash: 7561
City: BLENTARP            , Zip: 27562, hash: 7562
City: BLENTARP            , Zip: 27563, hash: 7563
City: BLENTARP            , Zip: 27564, hash: 7564
City: VOLLSJÖ             , Zip: 27566, hash: 7566
City: VOLLSJÖ             , Zip: 27567, hash: 7567
City: VOLLSJÖ             , Zip: 27568, hash: 7568
City: LÖVESTAD            , Zip: 27570, hash: 7570
City: LÖVESTAD            , Zip: 27571, hash: 7571
